player_id,player_name,PA,BIP,EV-Ovr,LA-OVR,FB,HR,HR/BIP,HH FB,HH HR,PA/HR,FB%,HHFB%,80thPctEV-OVR,PA-vLHP,BIP-vLHP,EV-vLHP,LA-vLHP,FB-vLHP,HR-vLHP,HH FB-vLHP,HH HR-vLHP,PA/HR-vLHP,FB%-vLHP,HHFB%-vLHP,80thPctEV-vLHP,PA-vRHP,BIP-vRHP,EV-vRHP,LA-vRHP,FB-vRHP,HR-vRHP,HH FB-vRHP,HH HR-vRHP,PA/HR-vRHP,FB%-vRHP,HHFB%-vRHP,80thPctEV-vRHP,EV-80thPct,HHFB-Pct,EV-80thPct-vLHP,HHFB-Pct-vLHP,EV-80thPct-vRHP,HHFB-Pct-vRHP
677951,"Witt Jr., Bobby",365.0,258.0,90.721875,16.9296875,83.0,13.0,0.050387596899224806,30.0,11.0,28.076923076923077,0.32170542635658916,0.11627906976744186,104.0,91.0,63.0,90.59206349206349,19.80952380952381,23.0,3.0,5.0,3.0,30.333333333333332,0.36507936507936506,0.07936507936507936,103.62,274.0,195.0,90.76424870466322,15.989637305699482,60.0,10.0,25.0,8.0,27.4,0.3076923076923077,0.1282051282051282,104.26,0.8888888888888888,0.4764309764309764,0.8484848484848485,0.24647887323943662,0.898989898989899,0.5555555555555556
502110,"Martinez, J.D.",354.0,237.0,89.7,12.521367521367521,68.0,9.0,0.0379746835443038,35.0,7.0,39.333333333333336,0.2869198312236287,0.14767932489451477,103.74,78.0,54.0,89.22115384615384,14.711538461538462,17.0,2.0,8.0,2.0,39.0,0.3148148148148148,0.14814814814814814,101.72,276.0,183.0,89.83681318681319,11.895604395604396,51.0,7.0,27.0,5.0,39.42857142857143,0.2786885245901639,0.14754098360655737,104.28,0.8619528619528619,0.7306397306397306,0.6262626262626263,0.7288732394366197,0.9023569023569024,0.7104377104377104
663647,"Hayes, Ke'Bryan",359.0,248.0,91.7459349593496,5.321138211382114,46.0,4.0,0.016129032258064516,19.0,4.0,89.75,0.18548387096774194,0.07661290322580645,103.8,114.0,88.0,93.63448275862069,7.9655172413793105,18.0,3.0,10.0,3.0,38.0,0.20454545454545456,0.11363636363636363,104.48,245.0,160.0,90.7125786163522,3.8742138364779874,28.0,1.0,9.0,1.0,245.0,0.175,0.05625,103.34,0.8703703703703703,0.17845117845117844,0.9057239057239057,0.5334507042253521,0.8215488215488216,0.08754208754208755
543807,"Springer, George",346.0,242.0,88.83402489626556,14.248962655601659,62.0,17.0,0.07024793388429752,28.0,14.0,20.352941176470587,0.256198347107438,0.11570247933884298,102.6,76.0,53.0,89.15094339622641,17.037735849056602,18.0,3.0,9.0,3.0,25.333333333333332,0.33962264150943394,0.16981132075471697,103.36,270.0,189.0,88.74468085106383,13.462765957446809,44.0,14.0,19.0,11.0,19.285714285714285,0.2328042328042328,0.10052910052910052,101.96000000000001,0.7575757575757576,0.4713804713804714,0.8181818181818182,0.7975352112676056,0.6599326599326599,0.3501683501683502
641857,"McMahon, Ryan",355.0,220.0,91.2579908675799,11.643835616438356,60.0,7.0,0.031818181818181815,33.0,7.0,50.714285714285715,0.2727272727272727,0.15,103.38,110.0,69.0,88.53088235294118,13.058823529411764,19.0,1.0,13.0,1.0,110.0,0.2753623188405797,0.18840579710144928,99.72,245.0,151.0,92.48609271523179,11.006622516556291,41.0,6.0,20.0,6.0,40.833333333333336,0.271523178807947,0.13245033112582782,103.6,0.8316498316498316,0.7491582491582491,0.41414141414141414,0.8873239436619719,0.8552188552188552,0.5993265993265994
664761,"Bohm, Alec",331.0,246.0,89.92520325203252,10.223577235772357,47.0,6.0,0.024390243902439025,19.0,6.0,55.166666666666664,0.1910569105691057,0.07723577235772358,102.4,97.0,75.0,90.69333333333333,14.533333333333333,18.0,2.0,6.0,2.0,48.5,0.24,0.08,103.74000000000001,234.0,171.0,89.58830409356726,8.333333333333334,29.0,4.0,13.0,4.0,58.5,0.1695906432748538,0.07602339181286549,101.8,0.7154882154882155,0.18855218855218855,0.8619528619528619,0.25528169014084506,0.632996632996633,0.18686868686868688
502054,"Pham, Tommy",344.0,219.0,92.05733944954129,9.287671232876713,55.0,11.0,0.0502283105022831,30.0,9.0,31.272727272727273,0.2511415525114155,0.136986301369863,103.76,93.0,62.0,93.39508196721312,9.387096774193548,18.0,4.0,8.0,3.0,23.25,0.2903225806451613,0.12903225806451613,104.7,251.0,157.0,91.5375796178344,9.248407643312103,37.0,7.0,22.0,6.0,35.857142857142854,0.2356687898089172,0.14012738853503184,102.9,0.8653198653198653,0.6767676767676768,0.9158249158249159,0.6285211267605634,0.7878787878787878,0.6531986531986532
665120,"Walsh, Jared",318.0,205.0,90.57881773399015,9.926108374384237,49.0,12.0,0.05853658536585366,28.0,12.0,26.5,0.23902439024390243,0.13658536585365855,103.0,79.0,58.0,89.76896551724138,7.0344827586206895,10.0,2.0,8.0,2.0,39.5,0.1724137931034483,0.13793103448275862,103.08,239.0,147.0,90.90275862068965,11.082758620689654,39.0,10.0,20.0,10.0,23.9,0.2653061224489796,0.1360544217687075,103.0,0.803030303030303,0.6734006734006734,0.7845117845117845,0.6778169014084507,0.803030303030303,0.6363636363636364
656305,"Chapman, Matt",337.0,219.0,92.63196347031965,21.484018264840184,69.0,15.0,0.0684931506849315,46.0,14.0,22.466666666666665,0.3150684931506849,0.2100456621004566,104.34,67.0,52.0,92.43653846153846,18.78846153846154,13.0,3.0,8.0,2.0,22.333333333333332,0.25,0.15384615384615385,102.8,270.0,167.0,92.69281437125748,22.323353293413174,56.0,12.0,38.0,12.0,22.5,0.33532934131736525,0.2275449101796407,104.6,0.9090909090909091,0.9562289562289562,0.7491582491582491,0.7464788732394366,0.9276094276094277,0.9562289562289562
545361,"Trout, Mike",318.0,185.0,92.40437158469945,24.48633879781421,86.0,24.0,0.12972972972972974,54.0,24.0,13.25,0.4648648648648649,0.2918918918918919,105.9,82.0,46.0,92.43695652173913,15.152173913043478,18.0,4.0,12.0,4.0,20.5,0.391304347826087,0.2608695652173913,106.0,236.0,139.0,92.3934306569343,27.62043795620438,68.0,20.0,42.0,20.0,11.8,0.4892086330935252,0.302158273381295,105.9,0.9764309764309764,1.0,0.9528619528619529,0.9647887323943662,0.9696969696969697,1.0
