player_id,player_name,TBF,BIP,EV-OVR,LA-OVR,FB,HR,HH FB,HH HR,TBF/HR,FB%,HHFB%,80thPctEV-OVR,TBF-vLHH,BIP-vLHH,EV-vLHH,LA-vLHH,FB-vLHH,HR-vLHH,K-vLHH,HH FB-vLHH,HH HR-vLHH,TBF/HR-vLHH,FB%-vLHH,HHFB%-vLHH,K%-vsLHH,80thPctEV-vLHH,TBF-vRHH,BIP-vRHH,EV-vRHH,LA-vRHH,FB-vRHH,HR-vRHH,K-vRHH,HH FB-vRHH,HH HR-vRHH,PA/HR-vRHH,FB%-vRHH,HHFB%-vRHH,K%-vsRHH,80thPctEV-vRHH
669711,"Weissert, Greg",45,27,86.5,17.115384615384617,9.0,1.0,4.0,1.0,45.0,0.3333333333333333,0.14814814814814814,98.5,16.0,6.0,91.35000000000001,6.5,,,7.0,,,,,,0.4375,101.1,29.0,21.0,85.045,20.3,9.0,1.0,4.0,4.0,1.0,29.0,0.42857142857142855,0.19047619047619047,0.13793103448275862,97.46000000000001
683769,"Gaddis, Hunter",40,32,91.98125,22.0,16.0,7.0,11.0,6.0,5.714285714285714,0.5,0.34375,102.53999999999999,9.0,9.0,94.73333333333333,20.444444444444443,6.0,3.0,,5.0,2.0,3.0,0.6666666666666666,0.5555555555555556,,102.53999999999999,31.0,23.0,90.90434782608696,22.608695652173914,10.0,4.0,5.0,6.0,4.0,7.75,0.43478260869565216,0.2608695652173913,0.16129032258064516,102.24000000000001
663554,"Mize, Casey",44,38,90.82894736842105,14.31578947368421,15.0,1.0,6.0,1.0,44.0,0.39473684210526316,0.15789473684210525,103.42,17.0,14.0,85.81428571428572,12.214285714285714,7.0,1.0,1.0,2.0,1.0,17.0,0.5,0.14285714285714285,0.058823529411764705,98.24,27.0,24.0,93.75416666666666,15.541666666666666,8.0,,3.0,4.0,,,0.3333333333333333,0.16666666666666666,0.1111111111111111,105.18
675540,"Curry, Xzavion",47,37,87.72432432432433,19.324324324324323,13.0,1.0,4.0,1.0,47.0,0.35135135135135137,0.10810810810810811,99.24,30.0,23.0,87.84782608695652,17.869565217391305,9.0,,1.0,3.0,,,0.391304347826087,0.13043478260869565,0.03333333333333333,99.17999999999999,17.0,14.0,87.52142857142857,21.714285714285715,4.0,1.0,2.0,1.0,1.0,17.0,0.2857142857142857,0.07142857142857142,0.11764705882352941,100.08
681885,"Lee, Evan",39,25,88.82,18.08,7.0,1.0,2.0,,39.0,0.28,0.08,99.06,16.0,9.0,90.44444444444444,27.22222222222222,5.0,,2.0,1.0,,,0.5555555555555556,0.1111111111111111,0.125,97.96,23.0,16.0,87.90625,12.9375,2.0,1.0,4.0,1.0,,23.0,0.125,0.0625,0.17391304347826086,100.9
663531,"Allen, Logan",37,25,89.932,15.08,5.0,,2.0,,,0.2,0.08,102.02000000000001,12.0,8.0,92.775,13.0,1.0,,3.0,1.0,,,0.125,0.125,0.25,103.14,25.0,17.0,88.59411764705882,16.058823529411764,4.0,,4.0,1.0,,,0.23529411764705882,0.058823529411764705,0.16,98.60000000000001
657585,"Garrett, Reed",45,31,88.89354838709677,8.935483870967742,8.0,1.0,5.0,1.0,45.0,0.25806451612903225,0.16129032258064516,101.2,18.0,12.0,86.23333333333333,1.5833333333333333,1.0,,1.0,,,,0.08333333333333333,,0.05555555555555555,101.08,27.0,19.0,90.57368421052632,13.578947368421053,7.0,1.0,5.0,5.0,1.0,27.0,0.3684210526315789,0.2631578947368421,0.18518518518518517,101.53999999999999
672911,"Cruz, Jesús",38,27,91.71481481481482,18.37037037037037,6.0,3.0,3.0,2.0,12.666666666666666,0.2222222222222222,0.1111111111111111,99.9,20.0,14.0,94.45714285714287,13.285714285714286,2.0,2.0,3.0,1.0,1.0,10.0,0.14285714285714285,0.07142857142857142,0.15,102.36,18.0,13.0,88.76153846153846,23.846153846153847,4.0,1.0,3.0,2.0,1.0,18.0,0.3076923076923077,0.15384615384615385,0.16666666666666666,96.6
641394,"Brentz, Jake",34,15,85.41428571428571,11.571428571428571,2.0,1.0,1.0,1.0,34.0,0.13333333333333333,0.06666666666666667,101.26,11.0,5.0,87.975,24.75,1.0,,4.0,,,,0.2,,0.36363636363636365,96.22,23.0,10.0,84.39,6.3,1.0,1.0,5.0,1.0,1.0,23.0,0.1,0.1,0.21739130434782608,101.02000000000001
670288,"Fishman, Jake",45,38,89.87837837837837,8.054054054054054,4.0,,2.0,,,0.10526315789473684,0.05263157894736842,98.8,16.0,14.0,88.64999999999999,14.642857142857142,1.0,,1.0,,,,0.07142857142857142,,0.0625,100.06,29.0,24.0,90.62608695652175,4.043478260869565,3.0,,4.0,2.0,,,0.125,0.08333333333333333,0.13793103448275862,97.64
672582,"Zerpa, Angel",44,38,91.51315789473684,11.157894736842104,8.0,2.0,6.0,1.0,22.0,0.21052631578947367,0.15789473684210525,103.78,6.0,4.0,82.95,6.5,2.0,1.0,1.0,1.0,1.0,6.0,0.5,0.25,0.16666666666666666,109.36,38.0,34.0,92.52058823529411,11.705882352941176,6.0,1.0,2.0,5.0,,38.0,0.17647058823529413,0.14705882352941177,0.05263157894736842,103.12
663947,"Holton, Tyler",33,27,86.86666666666667,19.37037037037037,7.0,1.0,2.0,,33.0,0.25925925925925924,0.07407407407407407,100.62,10.0,8.0,81.075,29.75,3.0,,2.0,1.0,,,0.375,0.125,0.2,94.78,23.0,19.0,89.30526315789473,15.0,4.0,1.0,2.0,1.0,,23.0,0.21052631578947367,0.05263157894736842,0.08695652173913043,103.26
676083,"Junk, Janson",37,23,88.53478260869565,-0.13043478260869565,4.0,1.0,1.0,1.0,37.0,0.17391304347826086,0.043478260869565216,101.58,17.0,12.0,88.675,6.666666666666667,3.0,1.0,4.0,1.0,1.0,17.0,0.25,0.08333333333333333,0.23529411764705882,99.36,20.0,11.0,88.38181818181818,-7.545454545454546,1.0,,7.0,,,,0.09090909090909091,,0.35,101.9
592454,"Kahnle, Tommy",39,22,77.39999999999999,-9.681818181818182,5.0,2.0,3.0,2.0,19.5,0.22727272727272727,0.13636363636363635,99.22,22.0,12.0,80.95,-9.916666666666666,3.0,2.0,7.0,3.0,2.0,11.0,0.25,0.25,0.3181818181818182,101.0,17.0,10.0,73.14,-9.4,2.0,,4.0,,,,0.2,,0.23529411764705882,87.46
676660,"Solomon, Jared",37,22,91.35454545454546,22.136363636363637,10.0,3.0,2.0,2.0,12.333333333333334,0.45454545454545453,0.09090909090909091,100.64,22.0,14.0,92.40714285714286,15.357142857142858,7.0,2.0,6.0,2.0,2.0,11.0,0.5,0.14285714285714285,0.2727272727272727,99.72,15.0,8.0,89.5125,34.0,3.0,1.0,3.0,,,15.0,0.375,,0.2,97.88000000000001
