player_id,player_name
570482,"Urshela, Gio"
665161,"Peña, Jeremy"
621035,"Taylor, Chris"
668939,"Rutschman, Adley"
622761,"Mateo, Jorge"
543305,"Hicks, Aaron"
649966,"Urías, Luis"
680977,"Donovan, Brendan"
545341,"Grichuk, Randal"
643217,"Benintendi, Andrew"
516782,"Marte, Starling"
642731,"Estrada, Thairo"
641531,"Dozier, Hunter"
666185,"Carlson, Dylan"
669289,"Espinal, Santiago"
643396,"Kiner-Falefa, Isiah"
656582,"Joe, Connor"
593871,"Polanco, Jorge"
543257,"Grossman, Robbie"
643265,"Cooper, Garrett"
670764,"Walls, Taylor"
666971,"Gurriel Jr., Lourdes"
681082,"Stott, Bryson"
596142,"Sánchez, Gary"
673548,"Suzuki, Seiya"
572041,"Pollock, AJ"
575929,"Contreras, Willson"
614177,"Reyes, Franmil"
444482,"Peralta, David"
519317,"Stanton, Giancarlo"
500743,"Rojas, Miguel"
596847,"Choi, Ji-Man"
666158,"Lux, Gavin"
680911,"Miller, Owen"
669304,"Miranda, Jose"
663538,"Hoerner, Nico"
650859,"Rengifo, Luis"
669016,"Marsh, Brandon"
570731,"Schoop, Jonathan"
670032,"Lopez, Nicky"
647304,"Naylor, Josh"
665120,"Walsh, Jared"
641680,"Heim, Jonah"
596059,"Odor, Rougned"
578428,"Iglesias, José"
572191,"Taylor, Michael A."
663697,"India, Jonathan"
521692,"Perez, Salvador"
543063,"Crawford, Brandon"
592325,"Gamel, Ben"
600869,"Candelario, Jeimer"
608336,"Gallo, Joey"
660162,"Moncada, Yoán"
594777,"Calhoun, Kole"
682985,"Greene, Riley"
592626,"Pederson, Joc"
657757,"Sheets, Gavin"
596146,"Kepler, Max"
602104,"Urías, Ramón"
605612,"Castro, Harold"
671739,"Harris II, Michael"
573131,"Ruf, Darin"
543877,"Vázquez, Christian"
518595,"d'Arnaud, Travis"
666624,"Morel, Christopher"
408234,"Cabrera, Miguel"
663728,"Raleigh, Cal"
543333,"Hosmer, Eric"
641933,"O'Neill, Tyler"
670623,"Paredes, Isaac"
596115,"Story, Trevor"
518735,"Grandal, Yasmani"
676801,"McCormick, Chas"
547180,"Harper, Bryce"
623912,"Ramírez, Harold"
679529,"Torkelson, Spencer"
660688,"Ruiz, Keibert"
605119,"Anderson, Brian"
621439,"Buxton, Byron"
606132,"Tapia, Raimel"
656308,"Chavis, Michael"
669261,"Suwinski, Jack"
542364,"Ortega, Rafael"
624503,"Gordon, Nick"
657656,"Laureano, Ramón"
602074,"Daza, Yonathan"
543592,"Nola, Austin"
458015,"Votto, Joey"
542932,"Berti, Jon"
543281,"Harrison, Josh"
661388,"Contreras, William"
677950,"Thomas, Alek"
621438,"Taylor, Tyrone"
455117,"Maldonado, Martín"
669222,"Senzel, Nick"
666915,"Dalbec, Bobby"
670768,"González, Luis"
607732,"Stallings, Jacob"
571771,"Hernández, Enrique"
650489,"Castro, Willi"
605204,"Davis, J.D."
596748,"Franco, Maikel"
545358,"Stassi, Max"
553869,"Díaz, Elias"
640461,"Pinder, Chad"
645302,"Robles, Victor"
665833,"Cruz, Oneil"
607054,"Peterson, Jace"
608348,"Kelly, Carson"
663837,"Vierling, Matt"
660757,"Gonzalez, Oscar"
516416,"Segura, Jean"
405395,"Pujols, Albert"
598265,"Bradley Jr., Jackie"
622534,"Margot, Manuel"
660821,"Sánchez, Jesús"
673357,"Robert, Luis"
665482,"Celestino, Gilberto"
641645,"Guillorme, Luis"
606992,"Haase, Eric"
541645,"García, Avisaíl"
663457,"Nootbaar, Lars"
650559,"De La Cruz, Bryan"
656896,"Rivera, Emmanuel"
623205,"Velazquez, Andrew"
669357,"Gorman, Nolan"
628450,"Hernandez, Yadiel"
647351,"Toro, Abraham"
596103,"Slater, Austin"
671277,"García, Luis"
624585,"Soler, Jorge"
595978,"Hedges, Austin"
621563,"Wendle, Joey"
642350,"Siri, Jose"
624415,"Biggio, Cavan"
624431,"Trevino, Jose"
665750,"Taveras, Leody"
622682,"Reyes, Victor"
594807,"Duvall, Adam"
605170,"Caratini, Victor"
571980,"Naquin, Tyler"
664983,"McCarthy, Jake"
677551,"Franco, Wander"
474832,"Belt, Brandon"
446334,"Longoria, Evan"
663845,"Rivas, Alfonso"
553882,"Narváez, Omar"
641914,"Neuse, Sheldon"
544725,"Garcia, Leury"
649557,"Díaz, Aledmys"
664056,"Bader, Harrison"
519058,"Moustakas, Mike"
650391,"Jiménez, Eloy"
641313,"Anderson, Tim"
571466,"Barnhart, Tucker"
643524,"Schwindel, Frank"
666176,"Adell, Jo"
456781,"Solano, Donovan"
660636,"Castillo, Diego"
572204,"Thompson, Trayce"
663698,"Bart, Joey"
669397,"Allen, Nick"
669374,"Hiura, Keston"
571976,"Myers, Wil"
664238,"Moore, Dylan"
614173,"Cordero, Franchy"
542194,"Bethancourt, Christian"
656976,"Smith, Pavin"
606157,"Aquino, Aristides"
642336,"Mejía, Francisco"
608703,"Reynolds, Matt"
668800,"Knizner, Andrew"
621028,"Newman, Kevin"
572816,"Dickerson, Corey"
621512,"Nido, Tomás"
645277,"Albies, Ozzie"
664728,"Isbel, Kyle"
488726,"Brantley, Michael"
664040,"Lowe, Brandon"
605353,"Machín, Vimael"
686469,"Pasquantino, Vinnie"
624414,"Arroyo, Christian"
595751,"Alfaro, Jorge"
668709,"Bleday, JJ"
543228,"Gomes, Yan"
682928,"Abrams, CJ"
660766,"Yepez, Juan"
670770,"Friedl, TJ"
666801,"Castro, Rodolfo"
656669,"Luplow, Jordan"
592696,"Rosario, Eddie"
621433,"Phillips, Brett"
425877,"Molina, Yadier"
669701,"Smith, Josh H."
641553,"Engel, Adam"
664774,"Wade Jr., LaMonte"
665862,"Chisholm Jr., Jazz"
641598,"Garver, Mitch"
571745,"Haniger, Mitch"
641584,"Fraley, Jake"
624512,"McGuire, Reese"
643376,"Jansen, Danny"
657557,"DeJong, Paul"
680777,"Jeffers, Ryan"
543543,"Miller, Brad"
642727,"Alcántara, Sergio"
622110,"Duffy, Matt"
664731,"Higgins, P.J."
643289,"Dubón, Mauricio"
665506,"Pache, Cristian"
680776,"Duran, Jarren"
542340,"Villar, Jonathan"
608841,"Meneses, Joey"
664874,"Zavala, Seby"
663611,"Madrigal, Nick"
656541,"Hilliard, Sam"
543309,"Higashioka, Kyle"
606115,"Arcia, Orlando"
660294,"Tsutsugo, Yoshi"
641658,"Hampson, Garrett"
666139,"Lowe, Josh"
668751,"Mitchell, Cal"
546991,"Almora Jr., Albert"
455139,"Chirinos, Robinson"
668731,"Baddoo, Akil"
595281,"Kiermaier, Kevin"
605131,"Barnes, Austin"
544369,"Gregorius, Didi"
663743,"Fortes, Nick"
571912,"Maile, Luke"
669450,"Hummel, Cooper"
642165,"VanMeter, Josh"
600303,"La Stella, Tommy"
676369,"Velázquez, Nelson"
677649,"Duran, Ezequiel"
503556,"Gonzalez, Marwin"
681146,"Bride, Jonah"
668472,"Pratto, Nick"
661531,"Serven, Brian"
663527,"Nevin, Tyler"
545121,"Vargas, Ildemaro"
644374,"Chang, Yu"
640492,"Azocar, José"
656716,"McKinstry, Zach"
543685,"Rendon, Anthony"
592200,"Casali, Curt"
546318,"Herrera, Odúbel"
608701,"Refsnyder, Rob"
663886,"Stephenson, Tyler"
476704,"Lowrie, Jed"
663616,"Larnach, Trevor"
572761,"Carpenter, Matt"
622666,"Camargo, Johan"
664059,"Haggerty, Sam"
608577,"Mazara, Nomar"
519390,"Vogt, Stephen"
681584,"Villar, David"
592178,"Bryant, Kris"
642851,"Wynns, Austin"
650331,"Díaz, Lewin"
664058,"Fletcher, David"
608700,"Plawecki, Kevin"
543510,"McCann, James"
669394,"Burger, Jake"
686681,"Massey, Michael"
641779,"Leblanc, Charles"
672779,"Marcano, Tucupita"
665828,"Cabrera, Oswaldo"
670712,"Brosseau, Mike"
595909,"Cave, Jake"
624641,"Sosa, Edmundo"
660707,"Montero, Elehuris"
620443,"Torrens, Luis"
658668,"Olivares, Edward"
672284,"Kelenic, Jarred"
676480,"Barrero, Jose"
641511,"Delay, Jason"
642180,"Wade, Tyler"
456715,"Cain, Lorenzo"
645801,"Ford, Mike"
666135,"Kirilloff, Alex"
669352,"Thompson, Bubba"
676391,"Clement, Ernie"
676694,"Meyers, Jake"
664247,"Garlick, Kyle"
656180,"Adams, Riley"
435559,"Suzuki, Kurt"
640457,"Meadows, Austin"
623168,"Heineman, Tyler"
660644,"Bruján, Vidal"
663630,"McKenna, Ryan"
642086,"Smith, Dominic"
675656,"Smith, Kevin"
687093,"Grissom, Vaughn"
518792,"Heyward, Jason"
572039,"Piscotty, Stephen"
664670,"Lopez, Alejo"
656811,"O'Hearn, Ryan"
663897,"Williams, Luke"
669127,"Langeliers, Shea"
669743,"Call, Alex"
656185,"Allen, Greg"
592567,"Moran, Colin"
669742,"Hall, Darick"
593643,"Alberto, Hanser"
680700,"Palacios, Richie"
444876,"Escobar, Alcides"
660650,"Garcia, Dermis"
683002,"Henderson, Gunnar"
669087,"Huff, Sam"
519222,"Romine, Austin"
605421,"Perez, Michael"
676632,"Madris, Bligh"
621450,"Bolt, Skye"
572287,"Zunino, Mike"
641470,"Collins, Zack"
676701,"Trejo, Alan"
645444,"Herrera, Jose"
665019,"Clemens, Kody"
623520,"Bote, David"
640458,"Mercado, Oscar"
596117,"Stubbs, Garrett"
666179,"Beer, Seth"
628451,"Ibáñez, Andy"
609280,"Andújar, Miguel"
681987,"Eaton, Nate"
571875,"Lamb, Jake"
642201,"White, Eli"
605244,"Garcia, Aramis"
681481,"Carpenter, Kerry"
669911,"Toglia, Michael"
518586,"Culberson, Charlie"
664901,"Mendick, Danny"
682998,"Carroll, Corbin"
666211,"Trammell, Taylor"
666160,"Moniak, Mickey"
613564,"Vosler, Jason"
605548,"Zimmer, Bradley"
657709,"Papierski, Michael"
501303,"Adrianza, Ehire"
666134,"Jones, Nolan"
664029,"Mathias, Mark"
671213,"Casas, Triston"
680814,"Burdick, Peyton"
506702,"León, Sandy"
668715,"Steer, Spencer"
656413,"Fairchild, Stuart"
429664,"Canó, Robinson"
641513,"Demeritte, Travis"
671221,"Waters, Drew"
641505,"Davis, Jonathan"
488771,"Castro, Jason"
663853,"Gonzalez, Romy"
671083,"Kennedy, Buddy"
656248,"Bouchard, Sean"
669256,"Solak, Nick"
606213,"Mercedes, Yermín"
679631,"Vavra, Terrin"
650619,"Viloria, Meibrys"
621458,"Ríos, Edwin"
596451,"Quinn, Roman"
642423,"Sierra, Magneuris"
671289,"Freeman, Tyler"
666464,"Encarnacion, Jerar"
669065,"Stowers, Kyle"
665155,"Maton, Nick"
673962,"Jung, Josh"
656537,"Hill, Derek"
621453,"Duggar, Steven"
593934,"Sanó, Miguel"
628338,"Heredia, Guillermo"
668952,"Kreidler, Ryan"
642136,"Thaiss, Matt"
642456,"Barrera, Luis"
666018,"Aranda, Jonathan"
650907,"Pinto, René"
594838,"Gosselin, Phil"
547379,"Pérez, Roberto"
622268,"Walton, Donovan"
592743,"Simmons, Andrelton"
641684,"Hermosillo, Michael"
656448,"Garrett, Stone"
670276,"Stevenson, Cal"
545350,"Marisnick, Jake"
664850,"Mazeika, Patrick"
670042,"Raley, Luke"
657061,"Tucker, Cole"
650339,"Palacios, Jermaine"
656695,"Matijevic, J.J."
669003,"Mitchell, Garrett"
663662,"Cameron, Daz"
641786,"Lewis, Kyle"
572008,"Owings, Chris"
606993,"Hager, Jake"
608671,"Jankowski, Travis"
641856,"McKinney, Billy"
608686,"Mayfield, Jack"
676950,"MacKinnon, David"
683021,"Stefanic, Michael"
621532,"Bemboom, Anthony"
501571,"Lagares, Juan"
660829,"Park, Hoy"
641432,"Calhoun, Willie"
672515,"Moreno, Gabriel"
677954,"Groshans, Jordan"
666181,"Benson, Will"
457708,"Upton, Justin"
670351,"Rojas, Jose"
670242,"Wallner, Matt"
609275,"Mondesi, Adalberto"
605113,"Ahmed, Nick"
657136,"Wong, Connor"
622168,"Munoz, Yairo"
668843,"Capel, Conner"
592348,"Goodrum, Niko"
676628,"Contreras, Mark"
672356,"Arias, Gabriel"
543829,"Strange-Gordon, Dee"
642020,"Robinson, Chuckie"
678246,"Vargas, Miguel"
570560,"Sánchez, Yolmer"
670869,"Soto, Livan"
608596,"Murphy, Tom"
624513,"Nuñez, Dom"
607461,"Beaty, Matt"
595284,"Knapp, Andrew"
570481,"González, Erik"
641943,"Palacios, Josh"
595956,"Gallagher, Cam"
669023,"Downs, Jeter"
668663,"Barrera, Tres"
640449,"Frazier, Jackson"
595453,"Wallach, Chad"
621446,"Brinson, Lewis"
592144,"Bernard, Wynton"
641796,"Locastro, Tim"
668901,"Vientos, Mark"
660620,"Araúz, Jonathan"
606019,"Quiroz, Esteban"
543105,"Dickerson, Alex"
676475,"Burleson, Alec"
553902,"Astudillo, Willians"
683146,"Baty, Brett"
667670,"Rooker, Brent"
668904,"Lewis, Royce"
664314,"Florial, Estevan"
571602,"Davidson, Matt"
609274,"Hernandez, Elier"
672820,"Sosa, Lenyn"
669134,"Campusano, Luis"
668721,"Henry, Payton"
642721,"Gutiérrez, Kelvin"
665923,"Ruiz, Esteury"
656821,"Padlo, Kevin"
621006,"Martin, Richie"
664041,"Davis, Jaylin"
672478,"Diaz, Jordan"
642137,"Thomas, Cody"
682073,"Hensley, David"
660634,"Hernandez, Yonny"
672724,"Peraza, Oswald"
501659,"Almonte, Abraham"
676646,"Reks, Zach"
686823,"Brennan, Will"
665650,"Fox, Lucius"
665861,"Rivero, Sebastian"
678662,"Tovar, Ezequiel"
666922,"Aguilar, Ryan"
686676,"Lee, Korey"
657193,"Alvarez, Eddy"
671056,"Herrera, Iván"
676724,"Young, Jared"
663911,"Plummer, Nick"
600474,"Severino, Pedro"
592622,"Payton, Mark"
672580,"Garcia, Maikel"
678225,"Bae, Ji Hwan"
656514,"Haseley, Adam"
676946,"Batten, Matthew"
542921,"Beckham, Tim"
621011,"Schrock, Max"
608422,"Godoy, José"
656495,"Guthrie, Dalton"
543768,"Shaw, Travis"
656403,"Ellis, Drew"
671218,"Ramos, Heliot"
656627,"Kolozsvary, Mark"
571740,"Hamilton, Billy"
643348,"Hamilton, Caleb"
641512,"DeLuzio, Ben"
519306,"Souza Jr., Steven"
670156,"Mastrobuoni, Miles"
672279,"Siani, Mike"
664119,"Allen, Austin"
444489,"Piña, Manny"
656252,"Bradley, Bobby"
681546,"Outman, James"
665154,"Proctor, Ford"
553988,"Machado, Dixon"
656509,"Harrison, Monte"
622569,"Reyes, Pablo"
667727,"Walker, Steele"
676625,"Bannon, Rylan"
681526,"Lavastida, Bryan"
670097,"Short, Zack"
572863,"Garneau, Dustin"
669369,"Johnson, Bryce"
664334,"Whitefield, Aaron"
656388,"Dunand, Joe"
605504,"Thomas, Dillon"
608360,"Okey, Chris"
547173,"Lopes, Christian"
607680,"Pillar, Kevin"
656024,"Pérez, Carlos"
607249,"Krizan, Jason"
681351,"O'Hoppe, Logan"
656577,"Jackson, Alex"
680552,"Swaggerty, Travis"
621573,"Dean, Austin"
641741,"Katoh, Gosuke"
672832,"Pineda, Israel"
606988,"Greiner, Grayson"
665922,"Muzziotti, Símon"
666310,"Naylor, Bo"
682626,"Álvarez, Francisco"
673237,"Diaz, Yainer"
643271,"Crook, Narciso"
542255,"Inciarte, Ender"
657129,"Wilson, Marcus"
681962,"Capra, Vinny"
608597,"Guzmán, Ronald"
676782,"McDonald, Mickey"
675986,"Smith-Njigba, Canaan"
680118,"Blanco, Dairon"
600301,"Motter, Taylor"
594694,"Difo, Wilmer"
666023,"Fermin, Freddy"
666128,"Feliciano, Mario"
666703,"Rosario, Eguy"
571918,"Marrero, Deven"
623507,"Lester, Josh"
641525,"Dixon, Brandon"
664848,"Sands, Donny"
676551,"Hicklen, Brewer"
678894,"Peguero, Liover"
547172,"Wolters, Tony"
621466,"Stewart, DJ"
546990,"Alford, Anthony"
642451,"Liberato, Luis"
595375,"Riddle, JT"
669008,"Dawson, Ronnie"
644433,"Tromp, Chadwick"
657247,"O'Keefe, Brian"
663905,"Blankenhorn, Travis"
663478,"Davis, Brendon"
605253,"Gore, Terrance"
542963,"Brantly, Rob"
623515,"Jackson, Drew"
622100,"Jones, Taylor"
665665,"Sanmartin, Reiver"
502085,"Robertson, David"
677223,"Larsen, Jack"
621237,"Alvarado, José"
542881,"Anderson, Tyler"
623465,"Phillips, Evan"
669309,"Perez, Joe"
666783,"Diaz, Yusniel"
670298,"Robertson, Kramer"
666137,"Lee, Khalil"
664789,"Tom, Ka'ai"
672640,"Lopez, Otto"
