player_id,player_name
664092,"Poppen, Sean"
663574,"Santillan, Tony"
543339,"Hudson, Daniel"
663546,"Hjelle, Sean"
656257,"Brigham, Jeff"
542585,"Cisnero, José"
592390,"Hembree, Heath"
547943,"Ryu, Hyun Jin"
685503,"Arihara, Kohei"
543238,"Gose, Anthony"
672715,"Patiño, Luis"
503285,"O'Day, Darren"
641755,"Kinley, Tyler"
592346,"González, Chi Chi"
659262,"Espinoza, Anderson"
623485,"Goudeau, Ashton"
663752,"Morris, Cody"
657756,"Seabold, Connor"
656803,"Norwood, James"
686753,"Jameson, Drey"
663978,"Paddack, Chris"
656986,"Sousa, Bennett"
676194,"Tetreault, Jackson"
593619,"Tapia, Domingo"
592804,"Thornburg, Tyler"
606930,"Barnes, Jacob"
666818,"Frías, Luis"
664126,"Fairbanks, Pete"
650204,"Ruiz, Norge"
488984,"Hunter, Tommy"
676641,"Sulser, Beau"
656420,"Feyereisen, J.P."
677865,"Bruihl, Justin"
677053,"Nardi, Andrew"
666974,"Cano, Yennier"
666168,"Thompson, Mason"
489265,"Romo, Sergio"
664076,"Cleavinger, Garrett"
686973,"Varland, Louie"
671790,"Bolaños, Ronald"
668665,"Nogosek, Stephen"
543101,"DeSclafani, Anthony"
571882,"Law, Derek"
608638,"Chargois, JT"
642770,"Guerra, Javy"
592473,"Kolarek, Adam"
622786,"Tinoco, Jesus"
663804,"Kowar, Jackson"
665625,"Peguero, Elvis"
596082,"Reed, Jake"
663385,"Smith, Chad"
661440,"Llovera, Mauricio"
642130,"Taylor, Blake"
605151,"Bradley, Archie"
621219,"Mills, Alec"
621082,"Lemoine, Jacob"
642100,"Speier, Gabe"
572125,"Selman, Sam"
670955,"Uceta, Edwin"
663378,"Szapucki, Thomas"
642203,"Widener, Taylor"
658551,"Fernández, Junior"
570488,"Valdez, Phillips"
608716,"Steckenrider, Drew"
608652,"Farrell, Luke"
606131,"Perdomo, Luis"
667498,"Dugger, Robert"
605195,"Crick, Kyle"
518748,"Grimm, Justin"
682847,"Ortiz, Luis"
669622,"Bender, Anthony"
501625,"Álvarez, José"
686613,"Brown, Hunter"
676831,"Whitley, Kodi"
676886,"Beasley, Jeremy"
681810,"Warren, Austin"
665896,"Marte, Jose"
621593,"Castro, Anthony"
572955,"Johnson, Pierce"
642231,"Yacabonis, Jimmy"
605463,"Scott, Tayler"
669194,"Nelson, Ryne"
596271,"Lawrence, Casey"
643615,"Zeuch, T.J."
669084,"Hall, DL"
670810,"Gillaspie, Logan"
663753,"Knehr, Reiss"
518585,"Cruz, Fernando"
572703,"Bard, Luke"
641871,"Middleton, Keynan"
643338,"Green, Chad"
668941,"Romero, JoJo"
665645,"Castro, Kervin"
663465,"Allard, Kolby"
543548,"Milone, Tommy"
646242,"Diaz, Jhonathan"
656322,"Coonrod, Sam"
668873,"Kilian, Caleb"
666205,"Muller, Kyle"
552640,"Kittredge, Andrew"
643316,"Fry, Paul"
543056,"Coulombe, Danny"
650530,"Garcia, Bryan"
668338,"Miller, Tyson"
664054,"Stashak, Cody"
656232,"Bielak, Brandon"
663773,"Hoeing, Bryan"
664776,"Cousins, Jake"
677161,"Kelly, Zack"
660825,"Bazardo, Eduard"
676637,"Sanders, Phoenix"
518397,"Alexander, Scott"
606965,"Devenski, Chris"
667376,"Sánchez, Miguel"
664202,"Cyr, Tyler"
664944,"Vieaux, Cam"
664042,"Lakins Sr., Travis"
